"url","type","action","status_note"
"https://winch-elsuez.com/winch/%D8%A7%D9%84%D8%A8%D8%B3%D8%A7%D8%AA%D9%8A%D9%86/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%86%D8%B4%D9%8A%D8%A9-%D9%86%D8%A7%D8%B5%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%A7%D9%84%D8%AF%D9%88%D9%8A%D9%82%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B9%D8%A7%D8%A8%D8%AF%D9%8A%D9%86/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%83%D9%8A/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%A8%D8%A7%D8%A8-%D8%A7%D9%84%D9%84%D9%88%D9%82/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%A7%D9%84%D8%A3%D8%B2%D8%A8%D9%83%D9%8A%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A8%D8%B1%D8%A7/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%A7%D9%84%D8%B3%D8%A7%D8%AD%D9%84/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B1%D9%88%D8%B6-%D8%A7%D9%84%D9%81%D8%B1%D8%AC/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A8%D8%B1%D8%A7-%D8%A7%D9%84%D8%A8%D9%84%D8%AF/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A8%D8%B1%D8%A7-%D8%A7%D9%84%D8%AE%D9%8A%D9%85%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%A8%D9%87%D8%AA%D9%8A%D9%85/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D8%B3%D8%B7%D8%B1%D8%AF/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%A7%D9%84%D8%AE%D8%A7%D9%86%D9%83%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%A7%D9%84%D8%B9%D8%A8%D9%88%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%A7%D9%84%D8%B9%D8%A8%D9%88%D8%B1-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%A7%D9%84%D8%B9%D8%A7%D8%B5%D9%85%D8%A9-%D8%A7%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D9%8A%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%AD%D8%AF%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D8%B9%D8%A7%D8%B5%D9%85%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%B3-%D8%A7%D9%84%D8%B5%D8%AD%D8%B1%D8%A7%D9%88%D9%8A/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D8%B9%D9%8A%D9%86-%D8%A7%D9%84%D8%B3%D8%AE%D9%86%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%B1%D8%A7%D9%88%D9%8A/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D8%AD%D9%88%D8%B1-%D8%A7%D9%84%D9%85%D8%B4%D9%8A%D8%B1-%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D8%AD%D9%88%D8%B1-%D8%A7%D9%84%D8%B4%D9%87%D9%8A%D8%AF/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D8%AD%D9%88%D8%B1-%D8%B4%D9%8A%D9%86%D8%B2%D9%88-%D8%A2%D8%A8%D9%8A/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D8%AD%D9%88%D8%B1-%D8%B1%D9%88%D8%B6-%D8%A7%D9%84%D9%81%D8%B1%D8%AC/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D8%AD%D9%88%D8%B1-%D8%A7%D9%84%D8%B6%D8%A8%D8%B9%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D8%AD%D9%88%D8%B1-%D8%AA%D8%AD%D9%8A%D8%A7-%D9%85%D8%B5%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D8%AD%D9%88%D8%B1-%D8%AC%D9%88%D8%B2%D9%8A%D9%81-%D8%AA%D9%8A%D8%AA%D9%88/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AC%D8%B3%D8%B1-%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%B3/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%A3%D9%87%D8%B1%D8%A7%D9%85-%D9%85%D8%B5%D8%B1-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%B1%D9%88%D9%83%D8%B3%D9%8A/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%AA%D8%B1%D9%8A%D8%A7%D9%85%D9%81/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D9%87%D9%84%D9%8A%D9%88%D8%A8%D9%88%D9%84%D9%8A%D8%B3/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D8%B2/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%A7%D9%84%D9%85%D8%AD%D9%83%D9%85%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%B3%D9%81%D9%8A%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%A7%D9%84%D9%83%D9%88%D8%B1%D8%A8%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B9%D8%B1%D9%88%D8%A8%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AB%D9%88%D8%B1%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D9%86%D8%B5%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%B5%D8%B7%D9%81%D9%89-%D8%A7%D9%84%D9%86%D8%AD%D8%A7%D8%B3/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B7%D9%8A%D8%B1%D8%A7%D9%86/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D8%A8%D8%A7%D8%B3-%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%AF/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D9%83%D8%B1%D9%85-%D8%B9%D8%A8%D9%8A%D8%AF/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AD%D8%B3%D9%86-%D8%A7%D9%84%D9%85%D8%A3%D9%85%D9%88%D9%86/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B0%D8%A7%D9%83%D8%B1-%D8%AD%D8%B3%D9%8A%D9%86/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A3%D8%AD%D9%85%D8%AF-%D8%A7%D9%84%D8%B2%D9%85%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%8A%D9%88%D8%B3%D9%81-%D8%B9%D8%A8%D8%A7%D8%B3/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%86%D8%B2%D9%87%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%81%D8%B1%D9%8A%D8%AF-%D8%B3%D9%85%D9%8A%D9%83%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%AD%D9%85%D9%8A%D8%AF-%D8%A8%D8%AF%D9%88%D9%8A/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D8%B2/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D9%85%D8%A7%D8%B1-%D8%A8%D9%86-%D9%8A%D8%A7%D8%B3%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A3%D8%A8%D9%88-%D8%A8%D9%83%D8%B1-%D8%A7%D9%84%D8%B5%D8%AF%D9%8A%D9%82/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%87%D8%A7%D8%B1%D9%88%D9%86-%D8%A7%D9%84%D8%B1%D8%B4%D9%8A%D8%AF/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AF%D9%85%D8%B4%D9%82/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A8%D9%8A%D8%B1%D9%88%D8%AA/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D9%81%D8%A9-%D8%A7%D9%84%D9%85%D8%A3%D9%85%D9%88%D9%86/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%85%D9%8A%D8%B1%D8%BA%D9%86%D9%8A/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B1%D9%85%D8%B3%D9%8A%D8%B3/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AC%D9%84%D8%A7%D8%A1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-26-%D9%8A%D9%88%D9%84%D9%8A%D9%88/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D9%85%D8%A7%D8%AF-%D8%A7%D9%84%D8%AF%D9%8A%D9%86/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B7%D9%84%D8%B9%D8%AA-%D8%AD%D8%B1%D8%A8/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%82%D8%B5%D8%B1-%D8%A7%D9%84%D9%86%D9%8A%D9%84/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B4%D8%A7%D9%85%D8%A8%D9%84%D9%8A%D9%88%D9%86/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%A7%D9%84%D8%AA%D8%AD%D8%B1%D9%8A%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%B7%D9%84%D8%B9%D8%AA-%D8%AD%D8%B1%D8%A8/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%B1%D9%85%D8%B3%D9%8A%D8%B3/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%A7%D9%84%D8%B9%D8%AA%D8%A8%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%A7%D9%84%D8%A3%D9%88%D8%A8%D8%B1%D8%A7/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%A7%D9%84%D9%81%D9%84%D9%83%D9%8A/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%A8%D8%A7%D8%A8-%D8%A7%D9%84%D9%84%D9%88%D9%82/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D9%85%D8%B5%D8%B7%D9%81%D9%89-%D9%83%D8%A7%D9%85%D9%84/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B4%D8%A8%D8%B1%D8%A7/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AE%D9%84%D9%88%D8%B5%D9%8A/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A3%D8%AD%D9%85%D8%AF-%D8%AD%D9%84%D9%85%D9%8A/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AA%D8%B1%D8%B9%D8%A9-%D8%A7%D9%84%D8%A8%D9%88%D9%84%D8%A7%D9%82%D9%8A%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D8%A8%D8%AF%D8%B1%D8%A7%D9%86/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%A7%D9%84%D9%85%D8%A4%D8%B3%D8%B3%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%A7%D9%84%D9%85%D8%B7%D8%B1%D9%8A%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%A7%D9%84%D8%A3%D9%84%D9%81-%D9%85%D8%B3%D9%83%D9%86/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D9%8A%D9%86-%D8%B4%D9%85%D8%B3/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A3%D8%AD%D9%85%D8%AF-%D8%B9%D8%B5%D9%85%D8%AA/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-6-%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1-%D8%B9%D9%8A%D9%86-%D8%B4%D9%85%D8%B3/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D9%86%D8%B4%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D8%AD%D8%B1%D9%8A%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%AA%D8%AD%D9%81-%D8%A7%D9%84%D9%85%D8%B7%D8%B1%D9%8A%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%83%D8%A7%D8%A8%D9%84%D8%A7%D8%AA/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%85%D8%B3%D9%84%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B3%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D8%A3%D9%88%D9%84/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B7%D9%88%D9%85%D8%A7%D9%86-%D8%A8%D8%A7%D9%8A/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D8%A8%D9%86-%D8%B3%D9%86%D8%AF%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AA%D8%B1%D8%B9%D8%A9-%D8%A7%D9%84%D8%AC%D8%A8%D9%84/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%86%D8%B5%D9%88%D8%AD/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%B5%D8%B1-%D9%88%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%88%D9%84%D9%8A-%D8%A7%D9%84%D8%B9%D9%87%D8%AF/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AA%D8%B1%D8%B9%D8%A9-%D8%A7%D9%84%D9%82%D8%A8%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B3%D9%83%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B9%D8%A8%D8%A7%D8%B3%D9%8A%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%B9%D8%A8%D8%AF%D9%87-%D8%A8%D8%A7%D8%B4%D8%A7/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A8%D9%88%D8%B1%D8%B3%D8%B9%D9%8A%D8%AF/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B8%D8%A7%D9%87%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%81%D8%AC%D8%A7%D9%84%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%83%D9%84%D9%88%D8%AA-%D8%A8%D9%83/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%85%D8%B9%D8%B2-%D9%84%D8%AF%D9%8A%D9%86-%D8%A7%D9%84%D9%84%D9%87/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%A3%D8%B2%D9%87%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AD%D8%B3%D9%8A%D9%86/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B5%D8%A7%D8%BA%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AE%D8%A7%D9%86-%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D9%84%D9%8A/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%BA%D9%88%D8%B1%D9%8A%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A3%D8%AD%D9%85%D8%AF-%D9%85%D8%A7%D9%87%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AA%D8%AD%D8%AA-%D8%A7%D9%84%D8%B1%D8%A8%D8%B9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AF%D8%B1%D8%A8-%D8%A7%D9%84%D8%A3%D8%AD%D9%85%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B3%D9%88%D9%82-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D8%AD/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A8%D8%A7%D8%A8-%D8%A7%D9%84%D9%88%D8%B2%D9%8A%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%82%D9%84%D8%B9%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B3%D9%83%D8%A9-%D8%A7%D9%84%D9%85%D8%AD%D8%AC%D8%B1/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%A3%D8%B4%D8%B1%D8%A7%D9%81/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%B1%D8%A7%D8%B3%D9%8A%D9%86%D8%A7/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B3%D9%8A%D8%AF%D8%A9-%D9%86%D9%81%D9%8A%D8%B3%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B3%D9%8A%D8%AF%D8%A9-%D8%B9%D8%A7%D8%A6%D8%B4%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%85%D9%86%D9%8A%D9%84/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B2-%D8%A2%D9%84-%D8%B3%D8%B9%D9%88%D8%AF/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%AA%D8%AD%D9%81-%D8%A7%D9%84%D9%85%D9%86%D9%8A%D9%84/","winch","noindex-then-410","doorway/thin duplicate"
"https://winch-elsuez.com/winch/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9/","winch","noindex-then-410","doorway/thin duplicate"
